"product_index";"product_name";"product_tag";"product_kcal";"product_protein";"product_Na";"product_Ka";"product_P";"product_carbohydrate";"product_protein_range"
892;"北方長額蝦(加工)";"魚貝類";121.981;19.94;562.373;169.168;225.744;2.662;0
893;"台灣馬加鰆";"魚貝類";180.062;20.2;51.0;471.0;291.0;0.0;1
894;"台灣蜆";"魚貝類";51.1626;8.94;20.19;57.01;136.59;9.7723;0
895;"台灣鎖管";"魚貝類";71.928;16.0;249.0;155.0;166.0;1.6;0
896;"台灣鯛魚片(水煮)";"魚貝類";129.939;23.4255;33.9652;271.159;135.934;1.3238;1
897;"台灣鯛魚片(生)";"魚貝類";109.846;18.1545;46.0712;340.544;165.716;2.5148;1
898;"台灣鯛魚片(油煎)";"魚貝類";160.482;23.1;67.3044;434.898;227.899;1.9415;1
899;"台灣鯛魚片(清蒸)";"魚貝類";112.04;19.2995;58.8712;357.176;173.492;2.1751;1
900;"台灣鯛魚片(微波)";"魚貝類";139.945;24.871;85.3654;457.91;231.51;1.3955;1
901;"台灣鯛魚湯(水煮)";"魚貝類";5.4858;0.9085;12.514;88.0647;32.4349;0.0368;1
902;"四指馬?";"魚貝類";145.905;18.9695;69.0846;373.031;217.885;0.0;1
903;"布氏鯧?(去皮)";"魚貝類";191.812;20.271;49.435;324.946;190.809;0.0;1
904;"布氏鯧?(含皮)";"魚貝類";190.181;17.5;36.0;305.0;234.0;0.0;1
905;"正鰹";"魚貝類";149.149;23.1;50.0;408.0;461.0;0.0;1
906;"白肉鮭魚切片";"魚貝類";151.23;22.563;53.0993;409.746;238.853;0.2913;0
907;"白姑魚";"魚貝類";96.512;18.8;85.0;332.0;207.0;0.0;0
908;"白海參";"魚貝類";32.4037;7.399;50.926;1.4905;37.2305;0.0;0
909;"白馬頭魚";"魚貝類";91.004;19.2;63.0;431.0;205.0;0.1;0
910;"白帶魚";"魚貝類";101.732;19.6;54.0;291.0;188.0;0.0;0
911;"白對蝦(大)";"魚貝類";109.238;22.325;305.688;306.415;249.332;0.0;0
912;"白對蝦(小)";"魚貝類";96.1628;21.39;177.645;286.85;258.349;0.0;0
913;"白對蝦平均值";"魚貝類";102.7;21.8575;241.666;296.633;253.84;0.0;0
914;"白緣星鱠";"魚貝類";101.013;19.933;70.279;369.703;185.801;0.0;1
915;"白鱸";"魚貝類";76.481;17.7;55.0;432.0;204.0;1.0;1
916;"石狗公";"魚貝類";80.04;18.28;67.3;330.38;210.22;0.0;0
917;"仿刺參";"魚貝類";35.7906;8.234;52.61;0.0;14.41;0.8001;0
918;"印度鐮齒魚";"魚貝類";48.6261;10.395;192.24;160.38;29.34;0.375;1
919;"多齒蛇鯔";"魚貝類";103.105;20.83;59.65;450.76;198.54;0.14;1
920;"尖嘴鱸(去皮)";"魚貝類";98.2869;20.571;48.2306;435.048;184.221;0.1486;1
921;"尖嘴鱸(含皮)";"魚貝類";107.144;19.6;51.0;442.0;171.0;0.0;1
922;"尖鎖管";"魚貝類";100.081;20.2;211.401;284.074;262.963;2.3604;1
923;"西施舌";"魚貝類";52.8599;8.915;35.69;91.02;28.25;5.365;1
924;"低眼芒鯰魚片(芒加魚邊)";"魚貝類";75.6232;14.171;285.256;200.704;170.023;0.0;1
925;"克氏兔頭魨";"魚貝類";76.908;17.8;134.0;354.0;203.0;0.0;1
926;"吳郭魚(去皮)";"魚貝類";112.934;20.356;62.2255;372.159;239.269;0.0;1
927;"吳郭魚(含皮)";"魚貝類";124.978;19.425;41.645;450.595;178.48;0.0;1
928;"杜氏刺尾鯛";"魚貝類";137.268;19.05;38.17;451.06;347.31;0.61;1
929;"沙?";"魚貝類";90.246;18.6;96.0;291.0;203.0;0.6;0
930;"牡蠣干";"魚貝類";242.72;41.0;1316.0;526.0;273.0;26.2;0
931;"豆腐鯊切片";"魚貝類";98.427;22.765;122.795;351.815;215.824;0.0;1
932;"赤?";"魚貝類";123.706;18.861;64.505;405.333;218.104;0.0051;1
933;"刺鯧(去皮)";"魚貝類";94.5503;18.837;161.789;331.276;189.998;0.102;1
934;"刺鯧(含皮)";"魚貝類";154.526;17.779;178.6;234.49;84.635;0.0;1
935;"孟加拉笛鯛";"魚貝類";87.2509;19.842;62.44;344.75;41.42;0.038;1
936;"明蝦仁";"魚貝類";51.6975;11.879;251.591;18.824;182.907;0.0;0
937;"東方異腕蝦";"魚貝類";78.4606;17.72;456.74;123.56;273.5;0.0;0
938;"松鯛";"魚貝類";98.46;18.2;76.0;401.0;219.0;0.1;1
939;"泥螺";"魚貝類";94.5793;21.535;166.198;93.7102;136.779;0.2805;0
940;"波紋橫簾蛤";"魚貝類";48.3223;9.184;377.027;236.553;112.966;4.6406;0
941;"油魚卵(加工)";"魚貝類";445.387;46.627;687.732;464.883;1103.45;0.0;0
942;"泡魷魚";"魚貝類";50.253;11.283;239.077;40.1778;133.534;2.9877;0
943;"花尾鷹羽鯛";"魚貝類";115.532;19.79;71.04;389.4;309.68;0.63;1
944;"花身?";"魚貝類";157.229;19.5;60.0;389.0;188.0;0.0;1
945;"花腹鯖";"魚貝類";143.545;23.9;36.0;368.0;256.0;0.0;1
946;"虱目魚(12月)";"魚貝類";192.334;21.363;53.37;352.49;66.62;0.0824;1
947;"虱目魚(2月)";"魚貝類";179.895;19.787;43.979;310.633;214.593;1.3422;1
948;"虱目魚(5月)";"魚貝類";189.405;22.329;26.9028;367.807;224.102;0.0;1
949;"虱目魚(8月)";"魚貝類";124.35;23.731;41.8856;354.219;262.298;0.4842;1
950;"虱目魚(9月)";"魚貝類";208.271;21.99;40.83;366.19;226.98;0.0;1
951;"虱目魚(含皮)";"魚貝類";200.424;21.8;96.0;213.0;244.0;0.0;1
952;"虱目魚平均值(去皮)";"魚貝類";178.851;21.84;41.3935;350.268;198.919;0.1554;1
953;"虱目魚腹肉(虱目魚肚)";"魚貝類";341.828;17.431;47.046;280.614;166.729;0.0;1
954;"金線魚";"魚貝類";119.009;20.9;103.0;329.0;205.0;0.0;1
955;"金錢魚";"魚貝類";196.025;19.27;70.11;398.16;43.18;0.0;1
956;"金鱗魚";"魚貝類";84.6607;19.51;60.89;336.84;175.94;1.26;1
957;"長體油胡瓜魚";"魚貝類";103.793;15.002;104.468;174.603;317.872;0.0;1
958;"阿根廷魷";"魚貝類";70.7838;12.439;57.039;7.565;102.215;0.3703;1
959;"青星九刺鮨";"魚貝類";83.313;19.3;47.0;515.0;242.0;0.5;1
960;"青帶圓吻燕魟";"魚貝類";106.357;24.76;167.63;323.5;268.48;0.0;1
961;"青嘴龍占";"魚貝類";127.876;22.689;86.697;480.778;472.609;0.0;1
962;"前鱗笛鯛";"魚貝類";101.282;21.997;60.374;396.775;199.103;0.9059;1
963;"南美刺參";"魚貝類";51.5209;11.961;85.618;1.19;2.291;0.0;1
964;"哈氏彷對蝦";"魚貝類";81.9359;18.724;293.5;260.6;54.01;0.566;0
965;"後刺尾鯛";"魚貝類";102.078;20.392;93.542;381.7;177.525;0.0;1
966;"扁魚干";"魚貝類";354.275;66.2917;406.206;1011.33;1798.29;1.0648;0
967;"星斑真鯧";"魚貝類";213.623;15.55;60.008;325.143;174.278;0.0;1
968;"星雞魚";"魚貝類";98.5202;20.58;73.27;427.71;258.76;0.387;1
969;"珍珠石斑";"魚貝類";112.466;17.665;49.1328;335.677;177.029;1.0753;1
970;"相模後海螯蝦";"魚貝類";79.1294;17.94;316.94;307.65;228.94;0.0;0
971;"秋刀魚";"魚貝類";313.894;18.8;55.0;236.0;182.0;0.0;1
972;"紅大麻哈魚切片";"魚貝類";157.85;24.331;71.9615;439.695;247.225;0.0;1
973;"紅甘?";"魚貝類";133.297;21.5;45.0;482.0;257.0;0.4;1
974;"紅肉蒜";"魚貝類";98.5865;21.133;74.605;392.339;209.99;0.0;1
975;"紅色吳郭魚";"魚貝類";107.846;18.268;67.7792;309.829;171.661;1.2726;1
976;"紅尾圓?";"魚貝類";119.191;23.9;130.0;177.0;243.0;0.0;1
977;"紅海參";"魚貝類";32.7196;7.462;86.768;2.609;2.9123;0.0318;1
978;"紅眼鱸";"魚貝類";93.374;20.6;119.0;326.0;181.0;0.0;1
979;"紅蝦仁";"魚貝類";43.3707;9.464;596.387;42.7987;446.52;1.543;0
980;"紅蟳";"魚貝類";121.715;20.9;309.0;255.0;234.0;6.5;0
981;"香魚";"魚貝類";146.838;18.524;52.56;310.89;190.84;0.0;1
982;"香魚片";"魚貝類";289.445;37.5;1320.0;634.0;240.0;34.9;1
983;"香螺";"魚貝類";86.0218;19.9365;165.995;113.197;116.411;0.0;0
984;"姬鯛";"魚貝類";90.9136;21.08;56.57;433.37;336.19;0.48;1
985;"柴魚片";"魚貝類";382.579;76.5;43.0;1022.0;712.0;2.6;0
986;"泰勃圓?";"魚貝類";112.562;22.77;61.64;385.12;366.82;1.36;0
987;"海水吳郭魚";"魚貝類";111.819;19.512;91.3932;344.167;201.688;0.0;1
988;"海蜇皮";"魚貝類";18.7368;4.388;8126.86;152.91;54.85;2.221;0
989;"海鰻";"魚貝類";96.555;20.5;83.0;377.0;245.0;0.0;1
990;"海鱸蝦仁";"魚貝類";73.4793;16.275;225.136;106.978;188.675;1.2765;0
991;"海鱺";"魚貝類";106.05;20.4;131.0;323.0;227.0;0.0;1
992;"海鱺切片";"魚貝類";260.159;19.317;49.952;376.797;215.46;0.0;1
993;"烏賊精囊";"魚貝類";43.4905;9.788;428.399;118.483;128.012;6.444;1
994;"烏鯧";"魚貝類";91.618;20.4;114.0;608.0;242.0;0.0;1
995;"台灣鯛魚片(烤,190℃,10分鐘)";"魚貝類";111.075;19.6635;47.7656;365.064;172.507;1.773;1
996;"台灣鯛魚片(烤,190℃,20分鐘)";"魚貝類";134.189;22.958;53.8324;410.894;202.802;2.0858;1
997;"台灣鯛魚片(烤,230℃,10分鐘)";"魚貝類";126.649;21.277;49.5878;396.275;183.551;1.4974;1
998;"台灣鯛魚片(烤,230℃,20分鐘)";"魚貝類";142.18;24.583;65.4641;454.092;232.687;2.5167;1
999;"真牡蠣";"魚貝類";49.3481;8.9855;193.817;135.165;108.067;1.7674;0
1000;"真牡蠣平均值";"魚貝類";54.28;9.3878;148.344;202.398;127.504;4.2387;0
1001;"真烏賊(大)";"魚貝類";61.3945;13.85;106.0;161.0;142.5;0.75;0
1002;"真烏賊(小)";"魚貝類";51.3586;10.303;26.701;1.657;44.977;0.0;0
1003;"真烏賊平均值";"魚貝類";56.3766;12.0765;66.3505;81.3285;93.7385;0.2217;0
1004;"真?";"魚貝類";116.359;23.01;88.103;388.443;357.486;0.0;0
1005;"胭脂蝦";"魚貝類";114.385;13.832;461.583;176.28;168.7;0.7144;0
1006;"草魚(含皮)";"魚貝類";91.484;17.2;37.0;376.0;201.0;0.8;1
1007;"草魚切片";"魚貝類";166.406;21.381;52.816;334.809;179.701;2.0674;1
1008;"草對蝦";"魚貝類";100.254;22.0;150.0;87.0;244.0;1.0;0
1009;"草蝦仁";"魚貝類";43.9958;9.682;430.645;18.6691;294.565;0.8956;0
1010;"馬鞭魚";"魚貝類";83.8395;18.512;120.609;209.57;128.456;0.0;1
1011;"高麗馬加鰆";"魚貝類";118.638;19.44;46.35;447.5;236.8;0.26;1
1012;"鬼頭刀";"魚貝類";106.616;21.8;55.0;474.0;253.0;0.0;1
1013;"鬼頭刀切片";"魚貝類";77.7927;17.237;177.842;126.898;155.147;0.0378;1
1014;"帶殼真牡蠣(生蠔)";"魚貝類";59.2119;9.79;102.87;269.63;146.94;6.71;0
1015;"條紋鱸";"魚貝類";146.815;21.3585;68.6124;295.0;153.417;0.0;1
1016;"深海角魚";"魚貝類";80.0463;17.69;104.99;399.14;222.91;0.0;1
1017;"眼眶魚";"魚貝類";112.626;20.25;108.0;261.0;195.0;0.2;1
1018;"眼斑擬石首魚";"魚貝類";94.5811;19.701;70.9798;427.553;193.128;0.8861;1
1019;"軟翅仔";"魚貝類";69.9598;14.681;399.656;77.001;129.965;0.8415;0
1020;"陳氏新銀魚";"魚貝類";69.3265;14.343;56.0616;84.9406;217.442;0.8935;1
1021;"雪螺";"魚貝類";40.232;8.877;57.6656;3.2056;67.0259;0.0;0
1022;"章魚";"魚貝類";60.922;13.0;230.0;55.0;111.0;0.9;1
1023;"魚肉脯";"魚貝類";108.847;21.9;1482.0;132.0;611.0;0.2;0
1024;"魚肉鬆";"魚貝類";466.87;28.2;1761.0;161.0;206.0;43.8;0
1025;"麥奇鉤吻鱒(去皮)";"魚貝類";159.838;20.861;48.4935;405.129;176.482;0.0;1
1026;"麥奇鉤吻鱒(含皮)";"魚貝類";147.163;20.1;23.0;387.0;267.0;0.4;1
1027;"單角革單棘魨(去皮)";"魚貝類";78.6532;17.158;181.179;138.151;122.849;0.0;1
1028;"單角革單棘魨(含皮)";"魚貝類";76.433;17.9;87.0;306.0;160.0;0.0;1
1029;"單斑笛鯛";"魚貝類";105.527;20.7;45.0;416.0;209.0;0.0;1
1030;"斑海鯰";"魚貝類";86.0051;19.17;114.95;321.77;276.69;0.0;1
1031;"斑點九刺鮨(去皮)";"魚貝類";81.6928;18.801;156.803;395.93;211.769;0.9202;1
1032;"斑點九刺鮨(含皮)";"魚貝類";83.7875;19.39;58.97;370.72;228.11;0.0;1
1033;"斑點簾鯛";"魚貝類";96.8622;21.945;71.15;400.74;36.94;0.0;1
1034;"斑鰭飛魚";"魚貝類";94.486;21.98;53.81;429.01;258.0;0.19;1
1035;"斑鱵";"魚貝類";90.9765;20.63;78.84;276.21;184.8;0.3121;1
1036;"棕點石斑魚";"魚貝類";115.27;19.083;78.821;409.37;204.647;0.0;1
1037;"短鮪";"魚貝類";103.487;23.94;41.31;441.03;330.97;0.0;1
1038;"菲律賓簾蛤";"魚貝類";36.8107;7.52;441.684;201.153;100.569;4.0743;0
1039;"蛙形蟹";"魚貝類";71.8315;16.59;342.96;302.71;118.87;2.76;0
1040;"象牙鳳螺";"魚貝類";78.1302;16.917;372.067;128.448;222.484;3.5796;0
1041;"隆脊管鞭蝦";"魚貝類";96.171;22.1;207.0;381.0;328.0;0.6;0
1042;"黃姑魚";"魚貝類";88.9668;19.42;71.18;375.38;228.45;0.0;1
1043;"黃錫鯛";"魚貝類";175.179;31.834;91.013;445.559;227.84;0.0;1
1044;"黃擬烏尾?";"魚貝類";80.3427;18.71;81.68;457.04;363.66;0.27;1
1045;"黃鰭鯛";"魚貝類";136.284;19.221;70.23;379.3;202.44;0.5923;1
1046;"黃鱔";"魚貝類";88.1099;17.616;54.763;272.775;172.807;0.9618;1
1047;"黑姑魚";"魚貝類";149.082;17.93;55.8;360.21;37.24;1.24;1
1048;"黑烏參";"魚貝類";28.7669;6.497;64.019;1.374;3.749;0.0;0
1049;"黑斑海緋鯉";"魚貝類";96.512;18.8;55.0;447.0;234.0;0.0;1
1050;"黑齒牡蠣";"魚貝類";55.4267;9.739;748.512;211.537;134.867;3.105;0
1051;"黑鯛(去皮)";"魚貝類";136.29;20.287;45.8414;465.865;220.805;0.5781;1
1052;"黑鯛(含皮)";"魚貝類";162.641;19.5;66.0;367.0;208.0;0.0;1
1053;"圓鱈魚卵(加工)";"魚貝類";87.5025;11.221;1677.1;74.5516;87.3976;0.0;0
1054;"圓鱈魚鰓肉";"魚貝類";84.0575;14.503;224.82;110.487;136.877;3.9245;1
1055;"葉唇笛鯛";"魚貝類";118.11;19.944;75.185;302.259;199.432;0.0;1
1056;"嘉?魚(11月)";"魚貝類";104.986;20.341;65.76;457.0;229.49;0.0;1
1057;"嘉?魚(1月)";"魚貝類";100.022;20.112;54.228;380.05;247.063;0.7276;1
1058;"嘉?魚(3月)";"魚貝類";100.618;20.801;63.6329;405.946;236.038;0.7257;1
1059;"嘉?魚(5月)";"魚貝類";86.7392;20.02;64.0466;441.539;239.702;0.0;1
1060;"嘉?魚(8月)";"魚貝類";175.992;20.584;50.8249;451.028;271.523;1.672;1
1061;"嘉?魚(9月)";"魚貝類";92.232;21.6;60.0;425.0;237.0;0.0;1
1062;"嘉?魚平均值(去皮)";"魚貝類";110.098;20.5763;59.7487;426.761;243.469;0.1747;1
1063;"旗魚切片";"魚貝類";110.9;25.972;36.4887;333.439;232.987;0.8241;1
1064;"旗魚肚";"魚貝類";99.4642;22.491;291.62;230.17;215.0;2.894;1
1065;"旗魚腹肉";"魚貝類";104.677;22.197;130.653;262.061;192.398;0.0;1
1066;"旗魚鬆";"魚貝類";473.256;31.319;1678.62;254.82;423.09;38.3564;0
1067;"綠殼菜蛤";"魚貝類";95.55;17.772;300.67;142.97;448.81;2.6441;0
1068;"綠殼菜蛤干(淡菜)";"魚貝類";263.105;43.651;865.37;331.557;348.683;23.929;0
1069;"網紋龍占";"魚貝類";101.228;21.7;89.5;416.5;288.0;0.0;0
1070;"銀鯧(12月)";"魚貝類";126.121;19.08;93.163;300.661;192.168;0.1866;1
1071;"銀鯧(2月)";"魚貝類";122.598;17.862;92.621;348.356;201.705;0.0;1
1072;"銀鯧(3月)";"魚貝類";119.668;17.554;64.8165;301.607;179.903;0.7332;1
1073;"銀鯧(5月)";"魚貝類";105.171;16.375;344.681;333.757;196.879;0.0;1
1074;"銀鯧(8月)";"魚貝類";101.378;17.692;646.913;226.533;180.126;1.558;1
1075;"銀鯧(含皮)";"魚貝類";132.17;16.8;315.0;183.0;107.0;0.2;1
1076;"銀鯧平均值(去皮)";"魚貝類";114.987;17.7126;248.439;302.183;190.156;0.1991;1
1077;"鳳尾蝦仁";"魚貝類";64.4543;13.368;356.956;31.971;95.918;0.3063;0
1078;"摩拉吧笛鯛";"魚貝類";87.1534;20.305;93.25;420.04;242.795;0.0;1
1079;"蝦皮";"魚貝類";155.198;33.6;4273.0;468.0;670.0;2.7;0
1080;"蝦夷海扇蛤";"魚貝類";69.612;13.7155;283.234;209.154;190.124;2.3343;0
1081;"蝦米";"魚貝類";263.661;57.1;3186.0;708.0;652.0;0.0;0
1082;"蝸牛肉";"魚貝類";77.5601;16.714;72.329;0.934;94.389;0.0;0
1083;"褐籃子魚";"魚貝類";164.159;19.94;52.18;434.42;35.6;0.63;1
1084;"駝背鱸";"魚貝類";82.699;18.1;93.0;375.0;204.0;0.0;0
1085;"橫紋九刺鮨";"魚貝類";85.3076;19.25;80.918;294.819;146.818;0.0;1
1086;"橫紋鸚哥魚(去皮)";"魚貝類";84.1852;19.631;85.57;485.44;210.41;0.168;1
1087;"橫紋鸚哥魚(含皮)";"魚貝類";80.5797;18.85;89.0;398.5;237.5;0.0;1
1088;"鋸尾鯛";"魚貝類";93.1362;18.96;56.8;387.18;275.74;0.2891;1
1089;"鮑魚";"魚貝類";68.6773;15.7985;198.58;243.29;95.575;9.5466;1
1090;"龍蝦卵(加工)";"魚貝類";44.9674;6.716;2868.08;27.8055;80.8698;5.1893;0
1091;"龍鬚簑?";"魚貝類";79.47;18.4;145.0;324.0;166.0;0.0;1
1092;"擬青石斑魚";"魚貝類";90.4736;20.181;90.984;308.571;146.409;0.0;1
1093;"環文蛤";"魚貝類";45.9777;8.738;760.042;154.292;150.122;3.677;0
1094;"薔薇虹彩鯛(去皮)";"魚貝類";95.8916;17.345;138.04;137.44;94.33;0.0;1
1095;"薔薇虹彩鯛(含皮)";"魚貝類";92.669;17.9;126.0;183.0;160.0;0.0;1
1096;"螳螂蝦";"魚貝類";66.828;14.7;343.54;232.43;211.55;0.0;1
1097;"鮪魚生魚片";"魚貝類";100.393;23.3;27.0;511.0;229.0;0.0;1
1098;"鮪魚肚";"魚貝類";105.788;23.352;35.4693;17.6636;94.3428;0.0;1
1099;"鮭魚鬆";"魚貝類";451.052;28.972;1499.75;347.7;376.76;34.9037;0
1100;"藍圓?";"魚貝類";114.097;24.0125;57.2585;389.999;218.217;0.0;1
1101;"藍對蝦";"魚貝類";95.204;20.924;135.318;310.054;204.671;0.0;0
1102;"藍豬齒魚";"魚貝類";80.799;18.5;65.0;457.0;223.0;0.2;1
1103;"藍點鸚哥魚";"魚貝類";86.4787;20.147;60.53;543.76;200.22;0.5898;1
1104;"雙帶?";"魚貝類";118.15;22.6;43.0;500.0;272.0;0.0;1
1105;"鯊魚切片";"魚貝類";105.983;24.7865;61.5837;219.107;257.985;0.0;1
1106;"鯊魚皮";"魚貝類";58.2338;13.467;220.592;2.1075;542.19;0.0;1
1107;"鯊魚翅";"魚貝類";185.745;43.5;7.0;2.0;52.0;0.0;0
1108;"鯉";"魚貝類";90.779;14.5;38.0;333.0;202.0;2.1;1
1109;"鮸魚";"魚貝類";103.62;23.312;51.898;405.776;218.741;0.0;1
1110;"鮸魚卵(加工)";"魚貝類";184.093;21.856;150.49;221.483;343.626;3.6045;1
1111;"羅氏沼蝦";"魚貝類";88.034;20.3;103.6;327.97;272.94;0.2115;0
1112;"蟹腳肉";"魚貝類";51.5016;11.643;591.43;70.8983;493.373;1.3005;0
1113;"鬍子鯰";"魚貝類";194.077;16.3;37.0;380.0;220.0;0.0;1
1114;"鯖魚(生)";"魚貝類";416.976;14.36;55.53;307.53;159.55;0.1804;1
1115;"鯖魚(炒)";"魚貝類";410.19;16.7;67.63;331.87;212.56;0.0845;1
1116;"鯖魚(炸)";"魚貝類";555.212;17.16;75.42;301.05;261.61;0.0708;1
1117;"鯖魚(烤,150度,10分)";"魚貝類";411.629;16.53;57.9;333.16;218.94;0.0;1
1118;"鯖魚(烤,150度,20分)";"魚貝類";395.51;19.05;82.11;369.93;245.53;0.0;1
1119;"鯖魚(烤,150度,30分)";"魚貝類";535.983;19.86;78.73;359.27;265.55;0.0;1
1120;"鯖魚(烤,180度,10分)";"魚貝類";373.052;20.17;82.18;394.53;278.94;0.0;1
1121;"鯖魚(烤,210度,10分)";"魚貝類";472.46;19.01;74.18;357.74;255.76;0.0;1
1122;"鯖魚(煮)";"魚貝類";374.813;14.9;51.23;211.49;174.62;0.4381;1
1123;"鯖魚(煎)";"魚貝類";409.621;20.01;86.19;424.29;263.18;0.0;1
1124;"鯖魚(蒸)";"魚貝類";391.743;14.64;52.36;234.77;210.99;0.7209;1
1125;"鯖魚(醃製)";"魚貝類";280.103;14.9;889.0;238.0;485.0;1.3;1
1126;"鯖魚肉脯";"魚貝類";688.826;33.77;562.97;557.1;376.26;1.5165;1
1127;"鯛魚下巴";"魚貝類";245.06;16.052;38.419;223.961;143.785;0.0;1
1128;"鯔(11月,雄魚)";"魚貝類";129.075;21.314;63.21;445.56;230.23;0.0;1
1129;"鯔(11月,雌魚)";"魚貝類";140.922;21.469;56.59;417.83;209.65;0.0;1
1130;"鯔(12月,雄魚)";"魚貝類";137.079;21.055;59.138;359.853;217.66;0.9479;1
1131;"鯔(12月,雌魚)";"魚貝類";149.143;21.789;36.988;397.762;221.587;0.2489;1
1132;"鯔(2月)";"魚貝類";137.055;20.403;42.414;351.858;233.538;1.6031;1
1133;"鯔(4月)";"魚貝類";132.507;20.415;43.4522;351.394;208.527;0.9421;1
1134;"鯔(8月)";"魚貝類";223.931;17.267;73.1235;298.214;164.957;0.0;1
1135;"鯔(含皮)";"魚貝類";154.851;20.64;49.4533;393.883;196.7;0.0;1
1136;"鯔切片";"魚貝類";169.6;21.229;27.007;393.111;259.833;0.0244;1
1137;"鯔平均值(去皮)";"魚貝類";152.414;20.6176;50.2403;376.948;218.248;0.2659;1
1138;"鯔魚卵";"魚貝類";256.066;26.318;72.954;158.979;447.977;3.1944;1
1139;"鯔魚卵(加工)";"魚貝類";232.533;36.581;1193.59;254.367;593.221;18.6962;0
1140;"鯔魚精囊";"魚貝類";88.8234;17.274;60.916;201.664;807.076;0.0;0
1141;"鹹小卷";"魚貝類";97.553;20.1;4254.0;180.0;505.0;1.9;0
1142;"蠑螺(加工)";"魚貝類";65.0;14.8;1035.0;32.0;135.0;11.0;0
1143;"鰆魚切片(去皮)";"魚貝類";192.793;18.6645;52.3427;311.6;199.61;0.0;1
1144;"鰆魚切片(含皮)";"魚貝類";176.347;19.33;54.4;319.26;229.84;1.52;1
1145;"鰆魚卵";"魚貝類";192.51;23.496;89.001;254.245;419.009;0.245;0
1146;"櫻花蝦(加工)";"魚貝類";252.689;52.557;1345.22;832.014;1262.06;13.429;0
1147;"鬚赤蝦";"魚貝類";92.0872;20.7;341.13;338.24;60.76;0.58;0
1148;"鬚鰨";"魚貝類";92.189;19.9;63.0;384.0;198.0;0.3;1
1149;"鱈魚切片";"魚貝類";196.975;13.144;62.692;302.752;145.963;1.1505;1
1150;"鱈魚肝(加工)";"魚貝類";533.644;6.492;510.931;97.835;158.402;3.4475;0
1151;"鱈魚肚";"魚貝類";81.6577;12.5975;82.5815;5.66;13.4765;0.0;1
1152;"鱈魚精囊";"魚貝類";36.6952;7.791;355.27;65.51;73.68;3.8953;0
1153;"鰹魚卵";"魚貝類";183.689;21.493;128.81;258.56;325.73;0.6398;0
1154;"鱗網帶鰆(含皮)";"魚貝類";263.484;18.0;31.39;286.39;230.2;0.0;1
1155;"鱗網帶鰆切片";"魚貝類";272.453;17.258;84.3982;267.549;161.723;0.0;1
1156;"鱗鰭叫姑魚";"魚貝類";99.314;18.4;78.0;341.0;268.0;0.3;1
1157;"鱖";"魚貝類";89.3019;17.678;46.565;264.844;136.922;0.0;1
1158;"鹽醃脂眼鯡(鹹馧仔)";"魚貝類";227.638;17.4;1511.0;357.0;234.0;0.3;1
1159;"鱧魚";"魚貝類";118.731;18.3;54.0;363.0;186.0;0.0;1
1160;"鱷形叉尾鶴鱵";"魚貝類";97.6895;22.35;63.5;457.0;270.0;0.15;1
1161;"?仔魚";"魚貝類";55.617;11.0715;455.745;91.506;201.374;0.0;1
1162;"?仔魚(加工,大)";"魚貝類";96.9106;20.672;851.341;49.9166;199.058;1.0598;1
1163;"?仔魚(加工,小)";"魚貝類";150.752;31.754;2829.8;532.076;613.477;0.9386;0
1164;"?仔魚平均值(加工)";"魚貝類";123.831;26.213;1840.57;290.996;406.268;0.9992;0
1165;"??";"魚貝類";67.6823;14.876;117.032;301.655;140.262;0.5815;1
1166;"??魚肝";"魚貝類";135.827;13.617;188.375;168.568;114.943;1.9139;1
1167;"?";"魚貝類";144.793;18.7;24.0;345.0;139.0;0.0;1
1168;"木耳";"菇類";39.1687;1.0977;14.4367;57.6933;24.88;8.9839;0
1169;"白茯苓";"菇類";315.782;0.99;0.0;33.88;19.64;79.8968;0
1170;"冷凍木耳";"菇類";50.9147;0.86;35.0;0.0;3.0;12.37;0
1171;"冷凍洋菇";"菇類";38.7583;3.79;7.6;140.0;31.0;4.28;0
1172;"杏鮑菇";"菇類";40.3456;2.4987;1.5513;275.377;85.2032;8.2155;0
1173;"秀珍菇";"菇類";30.6957;3.6735;0.74;259.485;84.685;5.2419;0
1174;"秀珍菇罐頭";"菇類";26.9153;1.653;245.255;32.133;21.2658;4.7178;0
1175;"松茸";"菇類";35.7479;3.146;1.024;201.169;62.088;5.8976;0
1176;"松茸白菇";"菇類";37.8902;5.073;0.955;348.327;95.18;5.2719;0
1177;"花菇";"菇類";52.4527;3.616;1.752;358.46;112.923;10.709;0
1178;"金針菇";"菇類";38.2425;2.5;2.4433;387.353;95.2;7.4466;0
1179;"金針菇罐頭";"菇類";24.0142;1.724;959.035;189.175;77.3049;4.5218;0
1180;"金喜菇";"菇類";39.1662;2.74;4.762;228.324;54.127;7.6688;0
1181;"柳松菇";"菇類";37.8647;3.813;0.545;325.137;117.913;6.4391;0
1182;"洋菇";"菇類";23.9151;2.8693;23.2633;231.437;76.8267;3.6465;0
1183;"洋菇罐頭";"菇類";26.5582;2.912;532.274;32.1581;52.1471;4.2848;0
1184;"珊瑚菇";"菇類";33.1338;4.653;0.047;345.2;136.759;4.8534;0
1185;"美白菇";"菇類";27.0603;2.3595;1.651;393.859;91.2359;4.8156;0
1186;"香菇";"菇類";37.1935;3.0383;1.5823;243.355;74.8334;7.1392;0
